ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,zfin_id_symbol,hgnc_symbol,description,entrezgene
ENSDARG00000031907,1249.5246113977867,1.0090626425459956,0.10693390900890062,9.436320545076178,3.860997147790327e-21,4.4956231526613374e-18,ptbp1b,,polypyrimidine tract binding protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-9796],321220
ENSDARG00000031929,260.30997747485577,2.390357838248729,0.3058351653875693,7.815837120036705,5.45989399656532e-15,2.196167907018447e-12,stard14,,START domain containing 14 [Source:ZFIN;Acc:ZDB-GENE-040426-963],100001416
ENSDARG00000031954,533.0525735341812,-0.4823507896155866,0.1614091697751317,-2.9883729052542485,0.0028046712205224114,0.026358428806974216,rbck1,,RanBP-type and C3HC4-type zinc finger containing 1 [Source:ZFIN;Acc:ZDB-GENE-040704-3],431715
ENSDARG00000032049,3860.0730965370526,0.6288720147228877,0.19636559169038825,3.2025570738199236,0.0013621330579260786,0.015918895742471545,enah,,enabled homolog (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-010323-11],541394
ENSDARG00000032056,363.4244615991173,-0.5883064015369529,0.1457935274832304,-4.035202465381198,5.4555233412656514e-5,0.0013090297492279826,arl6,,ADP-ribosylation factor-like 6 [Source:ZFIN;Acc:ZDB-GENE-041219-2],494134
ENSDARG00000032087,337.92508913133116,-1.1218665834894934,0.1762093015467508,-6.366670622049123,1.9317538996021808e-10,3.215914811210361e-8,sgsh,,N-sulfoglucosamine sulfohydrolase (sulfamidase) [Source:ZFIN;Acc:ZDB-GENE-030131-4958],563849
ENSDARG00000032155,918.2269733681525,0.6273301089404392,0.1346254614499849,4.659817705980531,3.164895490859662e-6,1.3861684531890915e-4,ppm1aa,,"protein phosphatase, Mg2+/Mn2+ dependent, 1Aa [Source:ZFIN;Acc:ZDB-GENE-991102-15]",30704
ENSDARG00000032161,1832.0501574077625,0.6873232924466172,0.20535389903850512,3.3470184674591437,8.168576833870115e-4,0.010821163191359794,srgap2,,SLIT-ROBO Rho GTPase activating protein 2 [Source:ZFIN;Acc:ZDB-GENE-060915-2],556198
ENSDARG00000032197,238.66079442770842,0.9225648611992914,0.22818329402382392,4.043086787514643,5.2752083326042795e-5,0.0012754473654885733,klf12b,,Kruppel-like factor 12b [Source:ZFIN;Acc:ZDB-GENE-071004-22],100126139
ENSDARG00000032221,1140.6322755881722,0.40607923058499157,0.12881005372487814,3.1525429796988136,0.0016185499240986639,0.0179394689232639,phactr4b,,phosphatase and actin regulator 4b [Source:ZFIN;Acc:ZDB-GENE-040426-1131],393643
ENSDARG00000032272,272.41505768388794,-0.7224415624603813,0.24148802553311952,-2.9916247849784177,0.0027749710114945286,0.026219951467923733,sat1b,,spermidine/spermine N1-acetyltransferase 1b [Source:ZFIN;Acc:ZDB-GENE-041001-39],567881
ENSDARG00000032285,77.79765894213949,-0.7340814759182768,0.22947201029479525,-3.199002244218047,0.0013790409535833418,0.01605711737690751,zgc:113294,,zgc:113294 [Source:ZFIN;Acc:ZDB-GENE-050320-124],541422
ENSDARG00000032344,416.08044367325766,0.8801755434750156,0.2781453230395577,3.164444880311137,0.0015537909002918805,0.017457854792868092,pde4a,,"phosphodiesterase 4A, cAMP-specific [Source:ZFIN;Acc:ZDB-GENE-131125-7]",572061
ENSDARG00000032458,1917.4189254641208,0.44423156983241585,0.1523253420985703,2.9163339711717304,0.0035417116627718586,0.031113321946918713,mark2b,,MAP/microtubule affinity-regulating kinase 2b [Source:ZFIN;Acc:ZDB-GENE-080215-4],100005996
ENSDARG00000032469,3665.2532254993175,-0.534931145333643,0.1861374472560051,-2.873850228524531,0.004055012073104197,0.034331814807992404,ampd3b,,adenosine monophosphate deaminase 3b [Source:ZFIN;Acc:ZDB-GENE-030131-5929],333997
ENSDARG00000032553,244.4559173051809,1.081545523498379,0.19426472076175466,5.5673800124767965,2.5859802734323442e-8,2.3640347764108987e-6,egln3,,egl-9 family hypoxia-inducible factor 3 [Source:ZFIN;Acc:ZDB-GENE-040426-2541],406602
ENSDARG00000032584,112.8309280083011,-0.5880076239536314,0.2061460462898541,-2.852383708232057,0.004339268644810288,0.03614368984530798,thnsl2,,threonine synthase-like 2 [Source:ZFIN;Acc:ZDB-GENE-051127-19],641568
ENSDARG00000032623,1685.767157253723,-0.9872367792298412,0.312695078105753,-3.1571868198576483,0.0015929925127314087,0.01774510239635295,rcan3,,regulator of calcineurin 3 [Source:ZFIN;Acc:ZDB-GENE-040718-445],325356
ENSDARG00000032650,500.8557829189635,-0.5913205791174708,0.1474673973264315,-4.0098393939138495,6.076006140812468e-5,0.0014376415385368366,fuk,,fucokinase [Source:ZFIN;Acc:ZDB-GENE-110819-1],100150934
ENSDARG00000032651,2289.659957191089,0.632775170697902,0.12953106035621897,4.885123065909663,1.0336427147169942e-6,5.510187416309413e-5,ppp1r10,,"protein phosphatase 1, regulatory subunit 10 [Source:ZFIN;Acc:ZDB-GENE-020419-15]",192329
ENSDARG00000032737,1006.4680688634161,1.5893216595662862,0.5856457101786452,2.7137937356042103,0.006651756842816414,0.04913416248201253,gria3a,,"glutamate receptor, ionotropic, AMPA 3a [Source:ZFIN;Acc:ZDB-GENE-020125-5]",170452
ENSDARG00000032795,407.7269636813109,-0.4776488456428065,0.1397803181368743,-3.4171394943820914,6.328284518870808e-4,0.008962908989179187,tmem8a,,transmembrane protein 8A [Source:ZFIN;Acc:ZDB-GENE-090312-158],559126
ENSDARG00000032802,5458.198267364361,0.2823921423611315,0.09773188628607575,2.8894576078735223,0.0038590703582787804,0.03314216363982976,ktn1,,kinectin 1 [Source:ZFIN;Acc:ZDB-GENE-030408-4],368207
ENSDARG00000032876,351.2375445732139,0.582109166124396,0.12510172262557298,4.6530867353972205,3.2700261508358058e-6,1.4184860497047161e-4,trit1,,tRNA isopentenyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-060503-297],553523
ENSDARG00000032970,18347.413299701006,-0.26324502550732454,0.08064948431515663,-3.264063344517286,0.0010982660798105844,0.013703858140806295,cox4i1,,cytochrome c oxidase subunit IV isoform 1 [Source:ZFIN;Acc:ZDB-GENE-030131-5175],326975
ENSDARG00000032997,664.8839756777501,-0.5061189981276769,0.15434124444115316,-3.279220664316003,0.0010409420627893547,0.01311432873296634,rnf185,,ring finger protein 185 [Source:ZFIN;Acc:ZDB-GENE-040426-1977],406310
ENSDARG00000033160,1937.0794528366866,1.313538672248681,0.35836869417035566,3.665327618221785,2.4702215360560573e-4,0.00435795143876939,nr1d1,,"nuclear receptor subfamily 1, group d, member 1 [Source:ZFIN;Acc:ZDB-GENE-050105-1]",494487
ENSDARG00000033175,563.2895115346861,0.6472028668569273,0.15883652067258128,4.074647720287473,4.608405363992178e-5,0.0011506969736749316,snrpe,,small nuclear ribonucleoprotein polypeptide E [Source:ZFIN;Acc:ZDB-GENE-040426-1112],393979
ENSDARG00000033184,5216.404247330254,0.7842567824278679,0.22864301635731252,3.43004914351842,6.034719406680131e-4,0.008615781761517434,prkar2aa,,"protein kinase, cAMP-dependent, regulatory, type II, alpha A [Source:ZFIN;Acc:ZDB-GENE-030131-1007]",556042
ENSDARG00000033234,2256.1053378118577,-0.9930841608855426,0.2161264533837936,-4.594921840141619,4.329115054886703e-6,1.7768647933072087e-4,stmn2a,,stathmin 2a [Source:ZFIN;Acc:ZDB-GENE-041010-85],449651
ENSDARG00000033285,1336.3693093855613,-0.7060763985476218,0.13020238402823703,-5.422914517406185,5.863503726673473e-8,4.840234811387957e-6,gsto2,,glutathione S-transferase omega 2 [Source:ZFIN;Acc:ZDB-GENE-041114-67],492500
ENSDARG00000033296,230.9032835526204,-2.6261757385194047,0.41331126333941653,-6.353990252529739,2.098001349899807e-10,3.412800284105399e-8,gpr37b,,G protein-coupled receptor 37b [Source:ZFIN;Acc:ZDB-GENE-041210-264],568430
ENSDARG00000033364,1567.3077033037312,-0.6584800741256616,0.15719658486333313,-4.188895545651611,2.8031537999352238e-5,7.830149548586633e-4,mgst3b,,microsomal glutathione S-transferase 3b [Source:ZFIN;Acc:ZDB-GENE-061215-48],567275
ENSDARG00000033376,200.4427544572923,0.6918324934849274,0.21782306059090556,3.176121442826758,0.001492584527885949,0.0169858269086527,chchd4a,,coiled-coil-helix-coiled-coil-helix domain containing 4a [Source:ZFIN;Acc:ZDB-GENE-040801-46],445144
ENSDARG00000033508,210.80885472065492,0.953531596447846,0.22004231735172144,4.333400992699491,1.4682332632913285e-5,4.6669144373267325e-4,ctxn3,,cortexin 3 [Source:ZFIN;Acc:ZDB-GENE-161214-1],100331302
ENSDARG00000033533,355.98538735429497,-0.5177964272464407,0.13434058885200506,-3.85435579575184,1.1603475038774929e-4,0.0024148981964517194,ccdc115,,coiled-coil domain containing 115 [Source:ZFIN;Acc:ZDB-GENE-050227-20],503608
ENSDARG00000033551,440.467305029181,-0.832052024871957,0.13448350430313152,-6.187019212382185,6.131249504992355e-10,8.865466196009535e-8,fbxw4,,F-box and WD repeat domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-000516-1],58035
ENSDARG00000033597,2079.966747404126,0.45903483212979185,0.12385082254656066,3.706352712814819,2.1026542293840243e-4,0.0038603335698475325,api5,,apoptosis inhibitor 5 [Source:ZFIN;Acc:ZDB-GENE-030131-395],321676
ENSDARG00000033609,3590.940853080845,-0.3560227723887663,0.10345054107563456,-3.441478108156743,5.785452841509602e-4,0.00831114111770889,map1lc3a,,microtubule-associated protein 1 light chain 3 alpha [Source:ZFIN;Acc:ZDB-GENE-040426-2232],406466
ENSDARG00000033616,475.9634176894637,0.7448658115290845,0.14517787140900737,5.130711755861095,2.8864863470726616e-7,1.834992455640474e-5,sepn1,,"selenoprotein N, 1 [Source:ZFIN;Acc:ZDB-GENE-030327-7]",NA
ENSDARG00000033754,406.7035140706903,-1.4784631731615923,0.27844495232563155,-5.309714400685496,1.0979715292152e-7,8.17859398681073e-6,rbm48,,RNA binding motif protein 48 [Source:ZFIN;Acc:ZDB-GENE-060328-1],402897
ENSDARG00000033771,200.76627252828288,-1.0776447639578148,0.14976204565066753,-7.195713435108327,6.21350061236754e-13,1.8328169872987612e-10,hspbap1,,hspb associated protein 1 [Source:ZFIN;Acc:ZDB-GENE-040808-38],445320
ENSDARG00000033802,835.4046558081274,-0.7692285919576322,0.13023520830191684,-5.906456495039141,3.4954454828499115e-9,4.0915206569888144e-7,cyp27a7,,"cytochrome P450, family 27, subfamily A, polypeptide 7 [Source:ZFIN;Acc:ZDB-GENE-081104-519]",402831
ENSDARG00000033840,655.967652721054,0.6640269060989268,0.21773944100027934,3.0496399873556896,0.0022911582936203678,0.02277057274472749,fat3a,,FAT atypical cadherin 3a [Source:ZFIN;Acc:ZDB-GENE-060929-1254],569256
ENSDARG00000033899,2356.5611625973875,0.42132755913905356,0.14480159396108633,2.9096886823792856,0.0036178893313273197,0.031536077886900826,ap2m1b,,"adaptor-related protein complex 2, mu 1 subunit, b [Source:ZFIN;Acc:ZDB-GENE-040426-1103]",394001
ENSDARG00000033901,598.6390246607069,0.7897020573684905,0.1430855789393913,5.519089087957601,3.4076141759404076e-8,3.0034521280609416e-6,msi2a,,musashi RNA-binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-030826-25],100002680
ENSDARG00000033993,685.5530232260685,-0.7194086929000656,0.17640857383152075,-4.078082358894516,4.5408682332603555e-5,0.0011371983908970036,im:7144090,SLC19A1,im:7144090 [Source:ZFIN;Acc:ZDB-GENE-050208-150],497434
ENSDARG00000034056,1192.2347175582313,0.5479251255459563,0.1128786381553513,4.854108221892829,1.2092968652872356e-6,6.194154809250828e-5,csnk1g2b,,"casein kinase 1, gamma 2b [Source:ZFIN;Acc:ZDB-GENE-060825-285]",561724
ENSDARG00000034146,354.06235842418363,0.5352901357680757,0.1721361071167363,3.109691189920206,0.0018728303463480234,0.019890842895946864,ccnk,,cyclin K [Source:ZFIN;Acc:ZDB-GENE-030131-5126],569432
ENSDARG00000034178,1095.371121850622,0.5362795248718766,0.12957834115521774,4.13865095116077,3.493539824917732e-5,9.300551329320696e-4,cpsf1,,cleavage and polyadenylation specific factor 1 [Source:ZFIN;Acc:ZDB-GENE-040709-2],432372
ENSDARG00000034195,3727.5316430398884,0.38095768284536574,0.12633623289567117,3.0154269611629285,0.002566177362524349,0.024791066284334574,top2b,,topoisomerase (DNA) II beta [Source:ZFIN;Acc:ZDB-GENE-041008-136],569877
ENSDARG00000034222,127.31487646063536,-0.9453023545433443,0.22029857481927437,-4.291005310946015,1.7786606036231272e-5,5.47278282808824e-4,hs1bp3,,HCLS1 binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-131121-391],553223
ENSDARG00000034270,15850.774470907356,0.4225103948811373,0.11816924326152005,3.5754683978645834,3.4960140643086444e-4,0.0056744181324064665,ogdha,,oxoglutarate (alpha-ketoglutarate) dehydrogenase a (lipoamide) [Source:ZFIN;Acc:ZDB-GENE-030131-2143],564552
ENSDARG00000034293,6637.671703234643,0.4983940848939248,0.10429698765347509,4.77860479105907,1.7651576020360368e-6,8.489256876052879e-5,hif1ab,,"hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor) b [Source:ZFIN;Acc:ZDB-GENE-040426-706]",393202
ENSDARG00000034309,915.5110584782609,0.3549656503602559,0.12634506287717248,2.809493638111835,0.004961949981982509,0.03972972111885597,cox10,,COX10 heme A:farnesyltransferase cytochrome c oxidase assembly factor [Source:ZFIN;Acc:ZDB-GENE-041111-239],553384
ENSDARG00000034313,1238.3395247271296,0.5431267342239209,0.15474326677178485,3.509856975069057,4.483477872590413e-4,0.0069072410149942694,ppp5c,,"protein phosphatase 5, catalytic subunit [Source:ZFIN;Acc:ZDB-GENE-050327-75]",541536
ENSDARG00000034368,1868.82230155736,-0.6324411006032645,0.1541001959246941,-4.104090178524671,4.0590912091468124e-5,0.0010417549283057417,hexb,,hexosaminidase B (beta polypeptide) [Source:ZFIN;Acc:ZDB-GENE-030131-2333],323613
ENSDARG00000034375,135.95140083200997,0.7974973965454699,0.2790954431967,2.8574361064842333,0.00427078607386702,0.035697033599826004,chst11,,carbohydrate (chondroitin 4) sulfotransferase 11 [Source:ZFIN;Acc:ZDB-GENE-040315-1],404232
ENSDARG00000034528,106.32540877974677,1.146305264088051,0.3743725876505027,3.0619369630721724,0.0021990975871839123,0.02203380250057504,chodl,,chondrolectin [Source:ZFIN;Acc:ZDB-GENE-050417-36],550240
ENSDARG00000034616,1919.6345981191216,-0.3115796808180573,0.09326516344177938,-3.340793811105691,8.353923799661856e-4,0.011013936604286009,mlf2,,myeloid leukemia factor 2 [Source:ZFIN;Acc:ZDB-GENE-050913-67],561675
ENSDARG00000034817,1615.5078985904274,-0.5410456858831894,0.14562309303974053,-3.71538383500437,2.0289546289256486e-4,0.0037530571284048594,asah1b,,N-acylsphingosine amidohydrolase (acid ceramidase) 1b [Source:ZFIN;Acc:ZDB-GENE-040426-1512],393549
ENSDARG00000034825,1623.3517106810355,0.36267936625221514,0.11473615159493498,3.1609859770495,0.0015723606804217973,0.017612828016694393,uspl1,,ubiquitin specific peptidase like 1 [Source:ZFIN;Acc:ZDB-GENE-040930-7],445403
ENSDARG00000034871,1462.3877178201665,0.5715044671788919,0.09928420635610181,5.7562475257049615,8.600425200327174e-9,8.932732709241224e-7,mid2,,midline 2 [Source:ZFIN;Acc:ZDB-GENE-090220-1],799891
ENSDARG00000034883,984.3382933369285,-0.4239144352143234,0.10408475731849917,-4.072781126991976,4.645507582874071e-5,0.0011573486965757102,acbd5a,,acyl-CoA binding domain containing 5a [Source:ZFIN;Acc:ZDB-GENE-050522-268],553674
ENSDARG00000034907,156.7392914450923,1.4598426852306585,0.2838535069061432,5.142943982416109,2.704662875847472e-7,1.749568912350106e-5,paqr7b,,"progestin and adipoQ receptor family member VII, b [Source:ZFIN;Acc:ZDB-GENE-030728-2]",368256
ENSDARG00000034916,1182.7592789255764,-0.7058375375311347,0.10662750594042522,-6.619657201074357,3.6003278979979086e-11,6.986846849772608e-9,hat1,,histone acetyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-040912-99],447833
ENSDARG00000034933,283.9835710706109,0.8196680658449744,0.21208704164557732,3.8647720270186863,1.1119300515145521e-4,0.002331680429351321,chchd3b,,coiled-coil-helix-coiled-coil-helix domain containing 3b [Source:ZFIN;Acc:ZDB-GENE-030131-4476],325751
ENSDARG00000034975,99.62595845346405,-0.688190702252309,0.19891579978276103,-3.459708595314664,5.407602529302346e-4,0.007912195155803955,gpr157,,G protein-coupled receptor 157 [Source:ZFIN;Acc:ZDB-GENE-050809-126],555274
ENSDARG00000035005,651.9798938484596,1.5255708773547887,0.23586512771032872,6.467979782193053,9.932178255534192e-11,1.7864193459120563e-8,bag2,,BCL2-associated athanogene 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1399],393975
ENSDARG00000035043,1281.6199289894014,-0.4070080925911657,0.12552909816547736,-3.242340608984793,0.0011855224194664963,0.014495994788120106,pfdn5,,prefoldin 5 [Source:ZFIN;Acc:ZDB-GENE-030131-6858],568182
ENSDARG00000035074,324.165811021782,-1.0028955002155464,0.20491942404438768,-4.894096813381189,9.875821684096666e-7,5.315883287524831e-5,rtel1,,regulator of telomere elongation helicase 1 [Source:ZFIN;Acc:ZDB-GENE-050306-11],503732
ENSDARG00000035095,34.75263376589053,-1.205324319812809,0.41724471795217666,-2.8887707092578694,0.003867509707397886,0.03320175291298542,tdgf1,,teratocarcinoma-derived growth factor 1 [Source:ZFIN;Acc:ZDB-GENE-990415-198],30304
ENSDARG00000035136,9031.478236625708,-0.3039421273011674,0.08829846244054348,-3.4422131359968966,5.769754552633022e-4,0.008293975306556229,sepw1,,"selenoprotein W, 1 [Source:ZFIN;Acc:ZDB-GENE-030410-5]",352915
ENSDARG00000035187,757.5339648693189,0.4338180155329737,0.13057846866498313,3.322278320218267,8.928558606377362e-4,0.01159873764233038,abl1,,"c-abl oncogene 1, non-receptor tyrosine kinase [Source:ZFIN;Acc:ZDB-GENE-100812-9]",100000720
ENSDARG00000035285,7213.880739329315,-0.3156839155653255,0.10625967487568651,-2.970872214079753,0.002969553133029143,0.027476128800503444,ncor1,,nuclear receptor corepressor 1 [Source:ZFIN;Acc:ZDB-GENE-040426-993],393246
ENSDARG00000035308,250.94757171307614,1.014775691650204,0.17917279300902803,5.663670664547112,1.4816865936938473e-8,1.4644501812896916e-6,grb10b,,growth factor receptor-bound protein 10b [Source:ZFIN;Acc:ZDB-GENE-091020-12],562032
ENSDARG00000035324,2381.4643636501773,0.6495888454538545,0.13794402673630726,4.709075563638602,2.4884281310268753e-6,1.1304208530330094e-4,hnrpl,,heterogeneous nuclear ribonucleoprotein L [Source:ZFIN;Acc:ZDB-GENE-040426-710],394074
ENSDARG00000035332,345.5415666827194,0.6905195887325916,0.1533302163158714,4.50348017060167,6.684960797884523e-6,2.456667570292347e-4,c10h21orf59,,c10h21orf59 homolog (H. sapiens) [Source:ZFIN;Acc:ZDB-GENE-040930-8],792532
ENSDARG00000035406,297.9190223479308,-0.4028357971121206,0.1383112711197367,-2.912530510715817,0.003585131746748246,0.031361751535512634,ttc33,,tetratricopeptide repeat domain 33 [Source:ZFIN;Acc:ZDB-GENE-040718-480],436995
ENSDARG00000035468,151.9104373581388,0.8729180197934122,0.26194497948770246,3.3324479877439037,8.608555994673325e-4,0.011275730270583657,slc25a25b,,"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 25b [Source:ZFIN;Acc:ZDB-GENE-060526-340]",569227
ENSDARG00000035506,127.97576252261888,0.6665384724399661,0.2128708595293796,3.1311870206827117,0.0017410124989502285,0.018877619156456228,entpd2a.1,,"ectonucleoside triphosphate diphosphohydrolase 2a, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-040724-187]",447905
ENSDARG00000035519,6166.096607267076,-1.058144303566565,0.21067519381842764,-5.022633582948244,5.09677243864132e-7,3.0310724908618795e-5,histh1l,,histone H1 like [Source:ZFIN;Acc:ZDB-GENE-050417-145],550353
ENSDARG00000035544,583.5485962025891,-0.831171717414218,0.23679910032344273,-3.51002903422743,4.480577665432861e-4,0.0069072410149942694,etnppl,,ethanolamine-phosphate phospho-lyase [Source:ZFIN;Acc:ZDB-GENE-040426-1133],393421
ENSDARG00000035564,1661.011698943217,0.37798655334138354,0.11551604424355325,3.272156312281948,0.0010673054953488014,0.013408290444975317,dgcr8,,DGCR8 microprocessor complex subunit [Source:ZFIN;Acc:ZDB-GENE-030131-3421],563963
ENSDARG00000035596,2933.113176416122,-0.4946807079931162,0.15236448479866915,-3.2466930114768915,0.0011675425140289858,0.014373630459976179,si:ch211-191d15.2,ISCU (1 of many),si:ch211-191d15.2 [Source:ZFIN;Acc:ZDB-GENE-040724-113],445238
ENSDARG00000035598,2943.4791788257107,0.5796167841648917,0.1787221878950943,3.243115983478856,0.0011823007115914885,0.014482856391217332,coro1ca,,"coronin, actin binding protein, 1Ca [Source:ZFIN;Acc:ZDB-GENE-030114-6]",317741
ENSDARG00000035605,368.47974699785027,-0.49806802481013135,0.133048531066252,-3.743506379353535,1.8146999294060573e-4,0.0034225581021526176,tchp,,"trichoplein, keratin filament binding [Source:ZFIN;Acc:ZDB-GENE-060421-3368]",678595
ENSDARG00000035607,225.0704504704103,-0.5322885189916257,0.19207870917561792,-2.771200000646367,0.005585011064281424,0.043171628153423465,ankle2,,ankyrin repeat and LEM domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-030131-6090],559297
ENSDARG00000035630,639.6665483747289,-1.2203153372556594,0.21910916121390042,-5.569440047576805,2.555593039386998e-8,2.345949577193301e-6,ypel1,,yippee-like 1 [Source:ZFIN;Acc:ZDB-GENE-040808-41],554488
ENSDARG00000035634,605.1083053795019,-0.5615910848712279,0.13609265424734715,-4.126534881526679,3.682701673279555e-5,9.7106566290779e-4,rfc5,,replication factor C (activator 1) 5 [Source:ZFIN;Acc:ZDB-GENE-040907-1],445385
ENSDARG00000035697,41.0433637875983,-1.576380233733484,0.5649225989846669,-2.7904357810551494,0.0052637141177200265,0.04141150335217644,spinb,,spindlin b [Source:ZFIN;Acc:ZDB-GENE-050417-414],550562
ENSDARG00000035741,4012.4249714341595,0.34007155224024693,0.11533506700990225,2.948552951471816,0.003192654403595431,0.028887972748769617,slc25a11,,"solute carrier family 25 (mitochondrial carrier; oxoglutarate carrier), member 11 [Source:ZFIN;Acc:ZDB-GENE-040625-79]",415189
ENSDARG00000035765,99.6907792052637,1.5885491921930557,0.29730719731052263,5.343123902022105,9.135827043837396e-8,7.077312598415521e-6,,,,NA
ENSDARG00000035770,175.39584270113224,-1.0162974872911879,0.2521772710999491,-4.030091541788411,5.575513523651653e-5,0.0013334820073918434,ube2c,,ubiquitin-conjugating enzyme E2C [Source:ZFIN;Acc:ZDB-GENE-051030-48],566441
ENSDARG00000035819,447.99717612656946,-0.983469842777368,0.1208010122122223,-8.141238428115285,3.912550433936323e-16,2.0129617034877505e-13,sirt3,,sirtuin 3 [Source:ZFIN;Acc:ZDB-GENE-070112-1762],558775
ENSDARG00000035890,947.2373072898146,-0.9246594025891531,0.1837928140309113,-5.030987786245216,4.87959236470907e-7,2.916883071014305e-5,fuca1.1,,"fucosidase, alpha-L- 1, tissue, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-7434]",335494
ENSDARG00000035907,1538.3317658628723,-0.7348213769698729,0.21749148863736145,-3.3786213040965998,7.285028468409738e-4,0.009973185941004247,fam49al,,"family with sequence similarity 49, member A [Source:ZFIN;Acc:ZDB-GENE-040801-125]",445212
ENSDARG00000035913,852.3058358436605,0.7851237845134716,0.18225963840128365,4.307721618457584,1.6494479770533155e-5,5.146789505832228e-4,yars,,tyrosyl-tRNA synthetase [Source:ZFIN;Acc:ZDB-GENE-030425-2],368235
ENSDARG00000035924,2155.0509884087273,0.667436476960654,0.11055377350220606,6.0372111762185625,1.5680046669488563e-9,2.0168004213319504e-7,dync1li2,,"dynein, cytoplasmic 1, light intermediate chain 2 [Source:ZFIN;Acc:ZDB-GENE-050417-156]",573266
ENSDARG00000035944,1091.1154570130361,-0.6833667713221617,0.1668457983965115,-4.0957985031072255,4.207157435879744e-5,0.0010747684059349604,sync,,"syncoilin, intermediate filament protein [Source:ZFIN;Acc:ZDB-GENE-060503-747]",100034635
ENSDARG00000035952,98.12347583435388,1.0478644551948446,0.25647909823212856,4.085574467539909,4.3967895690730326e-5,0.0011142059064902943,cdr2a,,cerebellar degeneration-related protein 2a [Source:ZFIN;Acc:ZDB-GENE-101203-5],100148175
ENSDARG00000035954,152.81293076382784,-0.587622314578181,0.16677370950110695,-3.5234709135871367,4.2593384438456154e-4,0.006649918446944005,tdp2b,,tyrosyl-DNA phosphodiesterase 2b [Source:ZFIN;Acc:ZDB-GENE-050816-1],553516
ENSDARG00000035985,1114.967790117225,0.5573891113471569,0.18537894108646852,3.00675528773879,0.002640522339126855,0.025310344761050003,fam210aa,,"family with sequence similarity 210, member Aa [Source:ZFIN;Acc:ZDB-GENE-030131-5627]",562734
ENSDARG00000035987,443.63646532381586,-0.5168954628891823,0.1884827886768403,-2.7424013965297167,0.006099175871078831,0.0461274304374161,psmg2,,"proteasome (prosome, macropain) assembly chaperone 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1972]",573107
ENSDARG00000035993,849.5040131429097,0.4428828882491799,0.15205777041231677,2.912596226080835,0.00358437745139635,0.031361751535512634,sumo3b,,small ubiquitin-like modifier 3b [Source:ZFIN;Acc:ZDB-GENE-040718-426],436950
ENSDARG00000036005,469.4905927005715,1.0777541385832794,0.17173297555074332,6.275755341261333,3.479409458676752e-10,5.420772919317309e-8,pitpnb,,"phosphatidylinositol transfer protein, beta [Source:ZFIN;Acc:ZDB-GENE-040426-895]",393894
ENSDARG00000036038,281.25401780467814,-0.6653141478790062,0.1956769028212473,-3.4000647919431604,6.736988731916259e-4,0.009409242532587337,harbi1,,harbinger transposase derived 1 [Source:ZFIN;Acc:ZDB-GENE-040608-1],445279
ENSDARG00000036040,2336.7109386755064,-0.46922324512143204,0.12819003725112355,-3.6603721723102898,2.518491726833699e-4,0.004414943936033432,atg13,,ATG13 autophagy related 13 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-040426-1149],393405
ENSDARG00000036056,309.7532340786031,-0.4996074471934458,0.14412444713770997,-3.4665003551831433,5.27281038258568e-4,0.007776692272929533,vrk3,,vaccinia related kinase 3 [Source:ZFIN;Acc:ZDB-GENE-030131-246],NA
ENSDARG00000036057,304.12566476785094,-0.5727946107297897,0.20039135713845665,-2.858379816920088,0.004258103748357953,0.03562860409414637,tradd,,tnfrsf1a-associated via death domain [Source:ZFIN;Acc:ZDB-GENE-000511-5],58130
ENSDARG00000036074,863.6551988201323,0.8117090419109169,0.2824025852436707,2.8742974899133267,0.00404927355148308,0.034309490149161306,cebpa,,"CCAAT/enhancer binding protein (C/EBP), alpha [Source:ZFIN;Acc:ZDB-GENE-020111-2]",140815
ENSDARG00000036092,341.255528697894,0.4024050919496887,0.1258163082857509,3.1983539926776117,0.0013821450316644196,0.016076337820984204,sdhaf3,,succinate dehydrogenase complex assembly factor 3 [Source:ZFIN;Acc:ZDB-GENE-041010-94],449654
ENSDARG00000036102,4502.399899079125,-0.4485436728494042,0.15000945321605122,-2.990102711749698,0.0027888365301293586,0.026298990006842198,ctdsp2,,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-184]",321465
ENSDARG00000036109,167.56060690748566,1.1320767014436648,0.2820990005393137,4.01304754458319,5.993983453262162e-5,0.0014221130167120471,mtx1b,,metaxin 1b [Source:ZFIN;Acc:ZDB-GENE-021210-1],286740
